load1,load2,load3,load4,load5,load6,load7,month,date,hour,temp,is_weekend,label
634.9217635,634.8835455,658.655609,536.7246336,496.0860035,369.0852953,313.3779201,2,5,5,-5.112005615,1,168.1090097
709.7689812,682.9100903,762.098537,743.4178307,742.6665731,596.9920988,475.0542218,2,5,6,-6.28494873,1,328.9013582
923.3145305,778.0966755,912.113776,973.4414973,914.3766552,696.3336727,738.3676828,2,5,7,-4.844030762,1,577.0541558
790.9713665,959.6766904,1035.832942,993.9174401,1144.736556,875.2952861,913.5398219,2,5,8,-3.939978027,1,878.3024711
1070.044909,1012.004031,1353.717978,1208.765605,1256.25027,1105.502433,999.4444909,2,5,9,1.184838867,1,957.7918013
986.0053646,997.0008052,1536.831119,1270.04781,1234.04341,1137.852206,852.6723592,2,5,10,1.213708496,1,901.4707939
982.1532414,1060.107958,1639.372103,1193.40128,1125.498318,1154.831385,855.5562437,2,5,11,2.906365967,1,941.4772016
1109.047965,1015.409054,1631.721865,1118.934627,1323.10688,1143.492353,816.6573791,2,5,12,5.653741455,1,1031.279465
971.2322121,1061.308217,1783.92767,1159.550284,1259.97845,1203.80562,953.8464806,2,5,13,5.884729004,1,979.5833335
1200.872875,1081.712257,1696.060656,1146.737851,1148.01475,1183.191446,760.1868917,2,5,14,6.308770752,1,1144.153956
950.8293414,1062.271885,1258.33454,1217.297785,1209.868002,1180.707697,769.7248538,2,5,15,6.379144287,1,1064.570547
967.9710827,1140.057053,1210.914735,1095.757359,1121.727556,988.9267891,472.2475885,2,5,16,7.668481445,1,840.968519
974.1445694,999.9098139,1087.002777,870.3192701,846.472548,720.5914453,376.2386386,2,5,17,-1.978460693,1,636.0873467
828.7797289,920.6014829,940.4856074,736.469845,690.3019028,491.8524346,363.7438844,2,5,18,-2.354711914,1,485.8901623
718.5100085,811.4551961,873.6069438,759.4193119,602.553498,481.3024762,372.3201522,2,5,19,-2.02991333,1,441.6080355
823.0419391,774.7822829,763.3731504,608.9927472,510.4332943,326.0099905,328.5104347,2,5,20,-1.36585083,1,350.5083194
659.0456158,150.6126441,589.9978794,518.76021,367.9477786,253.5231427,263.2287177,2,5,21,-1.49576416,1,235.7090294
405.275726,480.1996094,408.0322108,358.486322,204.8053244,214.4446638,166.3508517,2,5,22,-2.851843262,1,158.2982141
308.0163534,314.9436737,279.2226307,215.8287022,148.1121116,201.4787427,256.1639734,2,5,23,-2.522528076,1,66.65590703
228.7895328,222.6095374,177.679781,149.515781,97.34123121,191.9943964,133.5881736,2,6,0,-2.829290771,0,50.85258833
157.7686886,200.3110012,167.2953829,127.4995407,86.09094328,136.1635998,70.34051519,2,6,1,-3.120733643,0,47.46070575
144.964921,170.0894319,141.0487537,141.0114842,111.6787145,100.0230469,62.06300573,2,6,2,-3.238928223,0,46.79313401
178.3982197,190.1572513,165.5475723,178.0331029,126.5356553,154.3712611,88.86688578,2,6,3,-3.165838623,0,60.81499316
316.9923321,327.0041728,327.0488768,293.1565002,201.3317296,233.7302282,110.3146306,2,6,4,-2.370062256,0,125.1698816
634.8835455,658.655609,536.7246336,496.0860035,369.0852953,313.3779201,168.1090097,2,6,5,-2.241033936,0,259.0827577
682.9100903,762.098537,743.4178307,742.6665731,596.9920988,475.0542218,328.9013582,2,6,6,-1.907202148,0,505.2767811
778.0966755,912.113776,973.4414973,914.3766552,696.3336727,738.3676828,577.0541558,2,6,7,-2.616369629,0,814.0332468
959.6766904,1035.832942,993.9174401,1144.736556,875.2952861,913.5398219,878.3024711,2,6,8,-1.379370117,0,1182.618312
1012.004031,1353.717978,1208.765605,1256.25027,1105.502433,999.4444909,957.7918013,2,6,9,4.120812988,0,1286.675122
997.0008052,1536.831119,1270.04781,1234.04341,1137.852206,852.6723592,901.4707939,2,6,10,4.593591309,0,1149.639643
1060.107958,1639.372103,1193.40128,1125.498318,1154.831385,855.5562437,941.4772016,2,6,11,4.945458984,0,1310.841785
1015.409054,1631.721865,1118.934627,1323.10688,1143.492353,816.6573791,1031.279465,2,6,12,7.700067139,0,1158.920227
1061.308217,1783.92767,1159.550284,1259.97845,1203.80562,953.8464806,979.5833335,2,6,13,7.805627441,0,1408.758444
1081.712257,1696.060656,1146.737851,1148.01475,1183.191446,760.1868917,1144.153956,2,6,14,7.747888184,0,1377.263253
1062.271885,1258.33454,1217.297785,1209.868002,1180.707697,769.7248538,1064.570547,2,6,15,6.683221436,0,1187.513565
1140.057053,1210.914735,1095.757359,1121.727556,988.9267891,472.2475885,840.968519,2,6,16,4.947259521,0,1125.260613
999.9098139,1087.002777,870.3192701,846.472548,720.5914453,376.2386386,636.0873467,2,6,17,0.584863281,0,860.8306674
920.6014829,940.4856074,736.469845,690.3019028,491.8524346,363.7438844,485.8901623,2,6,18,0.76619873,0,609.4085943
811.4551961,873.6069438,759.4193119,602.553498,481.3024762,372.3201522,441.6080355,2,6,19,0.703942871,0,483.557048
774.7822829,763.3731504,608.9927472,510.4332943,326.0099905,328.5104347,350.5083194,2,6,20,0.160791016,0,494.5889922
150.6126441,589.9978794,518.76021,367.9477786,253.5231427,263.2287177,235.7090294,2,6,21,-1.110510254,0,285.1537385
480.1996094,408.0322108,358.486322,204.8053244,214.4446638,166.3508517,158.2982141,2,6,22,-3.912023926,0,195.2254967
314.9436737,279.2226307,215.8287022,148.1121116,201.4787427,256.1639734,66.65590703,2,6,23,-4.093359375,0,113.2616799
222.6095374,177.679781,149.515781,97.34123121,191.9943964,133.5881736,50.85258833,2,7,0,-4.992010498,0,88.08783368
200.3110012,167.2953829,127.4995407,86.09094328,136.1635998,70.34051519,47.46070575,2,7,1,-5.347509766,0,54.64802097
170.0894319,141.0487537,141.0114842,111.6787145,100.0230469,62.06300573,46.79313401,2,7,2,-5.795019531,0,55.38045342
190.1572513,165.5475723,178.0331029,126.5356553,154.3712611,88.86688578,60.81499316,2,7,3,-7.440740967,0,61.6133391
327.0041728,327.0488768,293.1565002,201.3317296,233.7302282,110.3146306,125.1698816,2,7,4,-7.466925049,0,100.6910976
658.655609,536.7246336,496.0860035,369.0852953,313.3779201,168.1090097,259.0827577,2,7,5,-7.288275146,0,205.3437931
762.098537,743.4178307,742.6665731,596.9920988,475.0542218,328.9013582,505.2767811,2,7,6,-7.363165283,0,359.1107808
912.113776,973.4414973,914.3766552,696.3336727,738.3676828,577.0541558,814.0332468,2,7,7,-6.773077393,0,656.1354686
1035.832942,993.9174401,1144.736556,875.2952861,913.5398219,878.3024711,1182.618312,2,7,8,-4.784490967,0,996.9164589
1353.717978,1208.765605,1256.25027,1105.502433,999.4444909,957.7918013,1286.675122,2,7,9,1.093713379,0,1028.628016
1536.831119,1270.04781,1234.04341,1137.852206,852.6723592,901.4707939,1149.639643,2,7,10,1.489801025,0,1081.495465
1639.372103,1193.40128,1125.498318,1154.831385,855.5562437,941.4772016,1310.841785,2,7,11,1.742456055,0,1088.909504
1631.721865,1118.934627,1323.10688,1143.492353,816.6573791,1031.279465,1158.920227,2,7,12,4.780358887,0,1159.780438
1783.92767,1159.550284,1259.97845,1203.80562,953.8464806,979.5833335,1408.758444,2,7,13,4.958093262,0,1357.269324
1696.060656,1146.737851,1148.01475,1183.191446,760.1868917,1144.153956,1377.263253,2,7,14,5.085321045,0,1298.152615
1258.33454,1217.297785,1209.868002,1180.707697,769.7248538,1064.570547,1187.513565,2,7,15,4.495233154,0,1170.271989
1210.914735,1095.757359,1121.727556,988.9267891,472.2475885,840.968519,1125.260613,2,7,16,6.064263916,0,1077.508813
1087.002777,870.3192701,846.472548,720.5914453,376.2386386,636.0873467,860.8306674,2,7,17,-0.71439209,0,1109.875466
940.4856074,736.469845,690.3019028,491.8524346,363.7438844,485.8901623,609.4085943,2,7,18,-1.394720459,0,732.5024878
873.6069438,759.4193119,602.553498,481.3024762,372.3201522,441.6080355,483.557048,2,7,19,-0.801916504,0,605.6162919
763.3731504,608.9927472,510.4332943,326.0099905,328.5104347,350.5083194,494.5889922,2,7,20,-1.327947998,0,438.453595
589.9978794,518.76021,367.9477786,253.5231427,263.2287177,235.7090294,285.1537385,2,7,21,-1.83951416,0,358.6211908
408.0322108,358.486322,204.8053244,214.4446638,166.3508517,158.2982141,195.2254967,2,7,22,-2.884344482,0,230.7569248
279.2226307,215.8287022,148.1121116,201.4787427,256.1639734,66.65590703,113.2616799,2,7,23,-4.189001465,0,170.0129342
177.679781,149.515781,97.34123121,191.9943964,133.5881736,50.85258833,88.08783368,2,8,0,-4.381201172,0,122.1078716
167.2953829,127.4995407,86.09094328,136.1635998,70.34051519,47.46070575,54.64802097,2,8,1,-3.405859375,0,78.28698559
141.0487537,141.0114842,111.6787145,100.0230469,62.06300573,46.79313401,55.38045342,2,8,2,-2.780584717,0,58.02115145
165.5475723,178.0331029,126.5356553,154.3712611,88.86688578,60.81499316,61.6133391,2,8,3,-4.187200928,0,72.01738828
327.0488768,293.1565002,201.3317296,233.7302282,110.3146306,125.1698816,100.6910976,2,8,4,-4.324346924,0,160.6895317
536.7246336,496.0860035,369.0852953,313.3779201,168.1090097,259.0827577,205.3437931,2,8,5,-3.623297119,0,280.1377569
743.4178307,742.6665731,596.9920988,475.0542218,328.9013582,505.2767811,359.1107808,2,8,6,-4.006750488,0,480.4979329
973.4414973,914.3766552,696.3336727,738.3676828,577.0541558,814.0332468,656.1354686,2,8,7,-3.921026611,0,830.0295246
993.9174401,1144.736556,875.2952861,913.5398219,878.3024711,1182.618312,996.9164589,2,8,8,-2.612768555,0,1095.353742
1208.765605,1256.25027,1105.502433,999.4444909,957.7918013,1286.675122,1028.628016,2,8,9,4.648614502,0,1166.087548
1270.04781,1234.04341,1137.852206,852.6723592,901.4707939,1149.639643,1081.495465,2,8,10,4.651330566,0,1185.690019
1193.40128,1125.498318,1154.831385,855.5562437,941.4772016,1310.841785,1088.909504,2,8,11,4.402307129,0,1129.81804
1118.934627,1323.10688,1143.492353,816.6573791,1031.279465,1158.920227,1159.780438,2,8,12,6.925927734,0,1122.518577
1159.550284,1259.97845,1203.80562,953.8464806,979.5833335,1408.758444,1357.269324,2,8,13,6.860955811,0,1344.993954
1146.737851,1148.01475,1183.191446,760.1868917,1144.153956,1377.263253,1298.152615,2,8,14,6.727441406,0,1182.197692
1217.297785,1209.868002,1180.707697,769.7248538,1064.570547,1187.513565,1170.271989,2,8,15,5.810723877,0,1206.517371
1095.757359,1121.727556,988.9267891,472.2475885,840.968519,1125.260613,1077.508813,2,8,16,5.439904785,0,1170.532977
870.3192701,846.472548,720.5914453,376.2386386,636.0873467,860.8306674,1109.875466,2,8,17,3.578546143,0,1208.755522
736.469845,690.3019028,491.8524346,363.7438844,485.8901623,609.4085943,732.5024878,2,8,18,-0.390509033,0,996.7478957
759.4193119,602.553498,481.3024762,372.3201522,441.6080355,483.557048,605.6162919,2,8,19,0.274468994,0,767.6392862
608.9927472,510.4332943,326.0099905,328.5104347,350.5083194,494.5889922,438.453595,2,8,20,0.713861084,0,651.7775826
518.76021,367.9477786,253.5231427,263.2287177,235.7090294,285.1537385,358.6211908,2,8,21,0.215814209,0,449.2734942
358.486322,204.8053244,214.4446638,166.3508517,158.2982141,195.2254967,230.7569248,2,8,22,-0.546575928,0,378.2795991
215.8287022,148.1121116,201.4787427,256.1639734,66.65590703,113.2616799,170.0129342,2,8,23,-0.530340576,0,174.2373129
149.515781,97.34123121,191.9943964,133.5881736,50.85258833,88.08783368,122.1078716,2,9,0,-0.649450684,0,134.1597917
127.4995407,86.09094328,136.1635998,70.34051519,47.46070575,54.64802097,78.28698559,2,9,1,-0.797399902,0,94.01259311
141.0114842,111.6787145,100.0230469,62.06300573,46.79313401,55.38045342,58.02115145,2,9,2,-0.919226074,0,110.6777247
178.0331029,126.5356553,154.3712611,88.86688578,60.81499316,61.6133391,72.01738828,2,9,3,-1.064489746,0,134.7003013
293.1565002,201.3317296,233.7302282,110.3146306,125.1698816,100.6910976,160.6895317,2,9,4,-1.216070557,0,209.4157795
496.0860035,369.0852953,313.3779201,168.1090097,259.0827577,205.3437931,280.1377569,2,9,5,-0.90479126,0,317.8694813
742.6665731,596.9920988,475.0542218,328.9013582,505.2767811,359.1107808,480.4979329,2,9,6,-0.922827148,0,518.6103086
914.3766552,696.3336727,738.3676828,577.0541558,814.0332468,656.1354686,830.0295246,2,9,7,-0.847937012,0,767.0440307
1144.736556,875.2952861,913.5398219,878.3024711,1182.618312,996.9164589,1095.353742,2,9,8,-0.832617187,0,1075.314017
1256.25027,1105.502433,999.4444909,957.7918013,1286.675122,1028.628016,1166.087548,2,9,9,1.370721436,0,1336.862341
1234.04341,1137.852206,852.6723592,901.4707939,1149.639643,1081.495465,1185.690019,2,9,10,1.657647705,0,1258.114936
1125.498318,1154.831385,855.5562437,941.4772016,1310.841785,1088.909504,1129.81804,2,9,11,1.550256348,0,1243.470815
1323.10688,1143.492353,816.6573791,1031.279465,1158.920227,1159.780438,1122.518577,2,9,12,2.236871338,0,1280.958132
1259.97845,1203.80562,953.8464806,979.5833335,1408.758444,1357.269324,1344.993954,2,9,13,1.833581543,0,1338.318583
1148.01475,1183.191446,760.1868917,1144.153956,1377.263253,1298.152615,1182.197692,2,9,14,1.477197266,0,1253.61007
1209.868002,1180.707697,769.7248538,1064.570547,1187.513565,1170.271989,1206.517371,2,9,15,0.878991699,0,1351.019396
1121.727556,988.9267891,472.2475885,840.968519,1125.260613,1077.508813,1170.532977,2,9,16,0.989953613,0,1278.099696
846.472548,720.5914453,376.2386386,636.0873467,860.8306674,1109.875466,1208.755522,2,9,17,0.15267334,0,946.0194558
690.3019028,491.8524346,363.7438844,485.8901623,609.4085943,732.5024878,996.7478957,2,9,18,0.277185059,0,811.4290637
602.553498,481.3024762,372.3201522,441.6080355,483.557048,605.6162919,767.6392862,2,9,19,0.574029541,0,750.1768792
510.4332943,326.0099905,328.5104347,350.5083194,494.5889922,438.453595,651.7775826,2,9,20,0.595666504,0,544.1132538
367.9477786,253.5231427,263.2287177,235.7090294,285.1537385,358.6211908,449.2734942,2,9,21,0.527093506,0,412.030797
204.8053244,214.4446638,166.3508517,158.2982141,195.2254967,230.7569248,378.2795991,2,9,22,-0.919226074,0,323.7673613
148.1121116,201.4787427,256.1639734,66.65590703,113.2616799,170.0129342,174.2373129,2,9,23,-1.063574219,0,258.1109058
97.34123121,191.9943964,133.5881736,50.85258833,88.08783368,122.1078716,134.1597917,2,10,0,-1.733068848,0,214.6257401
86.09094328,136.1635998,70.34051519,47.46070575,54.64802097,78.28698559,94.01259311,2,10,1,-1.89005127,0,139.1427844
111.6787145,100.0230469,62.06300573,46.79313401,55.38045342,58.02115145,110.6777247,2,10,2,-3.149603271,0,132.3966614
126.5356553,154.3712611,88.86688578,60.81499316,61.6133391,72.01738828,134.7003013,2,10,3,-4.868414307,0,138.7194389
201.3317296,233.7302282,110.3146306,125.1698816,100.6910976,160.6895317,209.4157795,2,10,4,-4.335180664,0,229.67757
369.0852953,313.3779201,168.1090097,259.0827577,205.3437931,280.1377569,317.8694813,2,10,5,-4.035620117,0,343.8127103
596.9920988,475.0542218,328.9013582,505.2767811,359.1107808,480.4979329,518.6103086,2,10,6,-5.201330566,0,646.0465857
696.3336727,738.3676828,577.0541558,814.0332468,656.1354686,830.0295246,767.0440307,2,10,7,-4.540899658,0,941.4300462
875.2952861,913.5398219,878.3024711,1182.618312,996.9164589,1095.353742,1075.314017,2,10,8,-4.260290527,0,1260.044734
1105.502433,999.4444909,957.7918013,1286.675122,1028.628016,1166.087548,1336.862341,2,10,9,-0.518621826,0,1211.586165
1137.852206,852.6723592,901.4707939,1149.639643,1081.495465,1185.690019,1258.114936,2,10,10,-0.546575928,0,1210.133216
1154.831385,855.5562437,941.4772016,1310.841785,1088.909504,1129.81804,1243.470815,2,10,11,0.07958374,0,1298.990594
1143.492353,816.6573791,1031.279465,1158.920227,1159.780438,1122.518577,1280.958132,2,10,12,2.826959229,0,1328.883929
1203.80562,953.8464806,979.5833335,1408.758444,1357.269324,1344.993954,1338.318583,2,10,13,3.020959473,0,1305.733016
1183.191446,760.1868917,1144.153956,1377.263253,1298.152615,1182.197692,1253.61007,2,10,14,2.96050415,0,1365.512636
1180.707697,769.7248538,1064.570547,1187.513565,1170.271989,1206.517371,1351.019396,2,10,15,3.242913818,0,1481.530871
988.9267891,472.2475885,840.968519,1125.260613,1077.508813,1170.532977,1278.099696,2,10,16,3.606500244,0,1403.055921
720.5914453,376.2386386,636.0873467,860.8306674,1109.875466,1208.755522,946.0194558,2,10,17,-0.742376709,0,1020.119974
491.8524346,363.7438844,485.8901623,609.4085943,732.5024878,996.7478957,811.4290637,2,10,18,-0.19019165,0,888.4988581
481.3024762,372.3201522,441.6080355,483.557048,605.6162919,767.6392862,750.1768792,2,10,19,-0.151403809,0,1017.667555
326.0099905,328.5104347,350.5083194,494.5889922,438.453595,651.7775826,544.1132538,2,10,20,0.283502197,0,825.5468886
253.5231427,263.2287177,235.7090294,285.1537385,358.6211908,449.2734942,412.030797,2,10,21,-0.388677979,0,638.8329429
214.4446638,166.3508517,158.2982141,195.2254967,230.7569248,378.2795991,323.7673613,2,10,22,-0.9390625,0,451.744093
201.4787427,256.1639734,66.65590703,113.2616799,170.0129342,174.2373129,258.1109058,2,10,23,-0.761328125,0,271.5355038
191.9943964,133.5881736,50.85258833,88.08783368,122.1078716,134.1597917,214.6257401,2,11,0,-0.885839844,1,222.6005292
136.1635998,70.34051519,47.46070575,54.64802097,78.28698559,94.01259311,139.1427844,2,11,1,-1.015753174,1,158.0766149
100.0230469,62.06300573,46.79313401,55.38045342,58.02115145,110.6777247,132.3966614,2,11,2,-1.638311768,1,155.7726826
154.3712611,88.86688578,60.81499316,61.6133391,72.01738828,134.7003013,138.7194389,2,11,3,-0.342687988,1,110.3148818
233.7302282,110.3146306,125.1698816,100.6910976,160.6895317,209.4157795,229.67757,2,11,4,-0.70178833,1,212.069544
313.3779201,168.1090097,259.0827577,205.3437931,280.1377569,317.8694813,343.8127103,2,11,5,0.553277588,1,569.3297837
475.0542218,328.9013582,505.2767811,359.1107808,480.4979329,518.6103086,646.0465857,2,11,6,0.981835938,1,691.2245956
738.3676828,577.0541558,814.0332468,656.1354686,830.0295246,767.0440307,941.4300462,2,11,7,0.463952637,1,652.3035521
913.5398219,878.3024711,1182.618312,996.9164589,1095.353742,1075.314017,1260.044734,2,11,8,-0.001623535,1,834.0016991
999.4444909,957.7918013,1286.675122,1028.628016,1166.087548,1336.862341,1211.586165,2,11,9,1.555688477,1,971.7357129
852.6723592,901.4707939,1149.639643,1081.495465,1185.690019,1258.114936,1210.133216,2,11,10,1.177636719,1,934.0808852
855.5562437,941.4772016,1310.841785,1088.909504,1129.81804,1243.470815,1298.990594,2,11,11,1.421228027,1,845.3719171
816.6573791,1031.279465,1158.920227,1159.780438,1122.518577,1280.958132,1328.883929,2,11,12,3.307855225,1,864.5966103
953.8464806,979.5833335,1408.758444,1357.269324,1344.993954,1338.318583,1305.733016,2,11,13,3.069665527,1,1018.999527
760.1868917,1144.153956,1377.263253,1298.152615,1182.197692,1253.61007,1365.512636,2,11,14,3.297937012,1,1087.755565
769.7248538,1064.570547,1187.513565,1170.271989,1206.517371,1351.019396,1481.530871,2,11,15,3.327722168,1,1032.272945
472.2475885,840.968519,1125.260613,1077.508813,1170.532977,1278.099696,1403.055921,2,11,16,3.915093994,1,1106.116302
376.2386386,636.0873467,860.8306674,1109.875466,1208.755522,946.0194558,1020.119974,2,11,17,1.115380859,1,999.1685328
363.7438844,485.8901623,609.4085943,732.5024878,996.7478957,811.4290637,888.4988581,2,11,18,1.547570801,1,752.2686844
372.3201522,441.6080355,483.557048,605.6162919,767.6392862,750.1768792,1017.667555,2,11,19,1.614312744,1,681.6458677
328.5104347,350.5083194,494.5889922,438.453595,651.7775826,544.1132538,825.5468886,2,11,20,2.385766602,1,632.8826169
263.2287177,235.7090294,285.1537385,358.6211908,449.2734942,412.030797,638.8329429,2,11,21,2.69072876,1,431.6124211
166.3508517,158.2982141,195.2254967,230.7569248,378.2795991,323.7673613,451.744093,2,11,22,2.723199463,1,313.3504044
256.1639734,66.65590703,113.2616799,170.0129342,174.2373129,258.1109058,271.5355038,2,11,23,2.563500977,1,254.2178067
133.5881736,50.85258833,88.08783368,122.1078716,134.1597917,214.6257401,222.6005292,2,12,0,2.614038086,1,175.5535259
70.34051519,47.46070575,54.64802097,78.28698559,94.01259311,139.1427844,158.0766149,2,12,1,2.643792725,1,132.200025
62.06300573,46.79313401,55.38045342,58.02115145,110.6777247,132.3966614,155.7726826,2,12,2,2.494927979,1,124.8828633
88.86688578,60.81499316,61.6133391,72.01738828,134.7003013,138.7194389,110.3148818,2,12,3,2.552667236,1,102.1876958
110.3146306,125.1698816,100.6910976,160.6895317,209.4157795,229.67757,212.069544,2,12,4,2.448022461,1,245.7510607
168.1090097,259.0827577,205.3437931,280.1377569,317.8694813,343.8127103,569.3297837,2,12,5,1.952661133,1,485.8011525
328.9013582,505.2767811,359.1107808,480.4979329,518.6103086,646.0465857,691.2245956,2,12,6,2.098840332,1,638.647684
577.0541558,814.0332468,656.1354686,830.0295246,767.0440307,941.4300462,652.3035521,2,12,7,1.792962646,1,621.2213598
878.3024711,1182.618312,996.9164589,1095.353742,1075.314017,1260.044734,834.0016991,2,12,8,2.088922119,1,713.2476728
957.7918013,1286.675122,1028.628016,1166.087548,1336.862341,1211.586165,971.7357129,2,12,9,2.272058105,1,709.5393546
901.4707939,1149.639643,1081.495465,1185.690019,1258.114936,1210.133216,934.0808852,2,12,10,2.128625488,1,808.5161501
941.4772016,1310.841785,1088.909504,1129.81804,1243.470815,1298.990594,845.3719171,2,12,11,1.851617432,1,863.53301
1031.279465,1158.920227,1159.780438,1122.518577,1280.958132,1328.883929,864.5966103,2,12,12,1.288598633,1,837.8531867
979.5833335,1408.758444,1357.269324,1344.993954,1338.318583,1305.733016,1018.999527,2,12,13,1.1262146,1,772.4358922
1144.153956,1377.263253,1298.152615,1182.197692,1253.61007,1365.512636,1087.755565,2,12,14,1.245294189,1,910.5193555
1064.570547,1187.513565,1170.271989,1206.517371,1351.019396,1481.530871,1032.272945,2,12,15,1.181237793,1,1067.119635
840.968519,1125.260613,1077.508813,1170.532977,1278.099696,1403.055921,1106.116302,2,12,16,1.511468506,1,918.6250475
636.0873467,860.8306674,1109.875466,1208.755522,946.0194558,1020.119974,999.1685328,2,12,17,-0.878607178,1,809.7565178
485.8901623,609.4085943,732.5024878,996.7478957,811.4290637,888.4988581,752.2686844,2,12,18,-1.898168945,1,626.0287608
441.6080355,483.557048,605.6162919,767.6392862,750.1768792,1017.667555,681.6458677,2,12,19,-0.518621826,1,560.5840333
350.5083194,494.5889922,438.453595,651.7775826,544.1132538,825.5468886,632.8826169,2,12,20,-1.016668701,1,450.190766
235.7090294,285.1537385,358.6211908,449.2734942,412.030797,638.8329429,431.6124211,2,12,21,-0.410345459,1,293.5519258
158.2982141,195.2254967,230.7569248,378.2795991,323.7673613,451.744093,313.3504044,2,12,22,-1.582373047,1,252.2805681
66.65590703,113.2616799,170.0129342,174.2373129,258.1109058,271.5355038,254.2178067,2,12,23,-3.253363037,1,231.3599505
50.85258833,88.08783368,122.1078716,134.1597917,214.6257401,222.6005292,175.5535259,2,13,0,-2.697576904,0,141.9656125
47.46070575,54.64802097,78.28698559,94.01259311,139.1427844,158.0766149,132.200025,2,13,1,-2.560430908,0,142.8772315
46.79313401,55.38045342,58.02115145,110.6777247,132.3966614,155.7726826,124.8828633,2,13,2,-1.789892578,0,100.000213
60.81499316,61.6133391,72.01738828,134.7003013,138.7194389,110.3148818,102.1876958,2,13,3,-1.891851807,0,108.0169506
125.1698816,100.6910976,160.6895317,209.4157795,229.67757,212.069544,245.7510607,2,13,4,-1.974859619,0,215.6583067
259.0827577,205.3437931,280.1377569,317.8694813,343.8127103,569.3297837,485.8011525,2,13,5,-3.040441895,0,463.1777971
505.2767811,359.1107808,480.4979329,518.6103086,646.0465857,691.2245956,638.647684,2,13,6,-3.028692627,0,581.0392282
814.0332468,656.1354686,830.0295246,767.0440307,941.4300462,652.3035521,621.2213598,2,13,7,-2.963751221,0,546.1567031
1182.618312,996.9164589,1095.353742,1075.314017,1260.044734,834.0016991,713.2476728,2,13,8,-1.55802002,0,772.9588493
1286.675122,1028.628016,1166.087548,1336.862341,1211.586165,971.7357129,709.5393546,2,13,9,2.15569458,0,834.047898
1149.639643,1081.495465,1185.690019,1258.114936,1210.133216,934.0808852,808.5161501,2,13,10,2.07177124,0,837.8261118
1310.841785,1088.909504,1129.81804,1243.470815,1298.990594,845.3719171,863.53301,2,13,11,2.092523193,0,908.6371862
1158.920227,1159.780438,1122.518577,1280.958132,1328.883929,864.5966103,837.8531867,2,13,12,4.206506348,0,1024.508755
1408.758444,1357.269324,1344.993954,1338.318583,1305.733016,1018.999527,772.4358922,2,13,13,4.306665039,0,1152.648954
1377.263253,1298.152615,1182.197692,1253.61007,1365.512636,1087.755565,910.5193555,2,13,14,4.708184814,0,1117.813718
1187.513565,1170.271989,1206.517371,1351.019396,1481.530871,1032.272945,1067.119635,2,13,15,4.936456299,0,1134.872517
1125.260613,1077.508813,1170.532977,1278.099696,1403.055921,1106.116302,918.6250475,2,13,16,5.681726074,0,670.2188806
860.8306674,1109.875466,1208.755522,946.0194558,1020.119974,999.1685328,809.7565178,2,13,17,1.039575195,0,960.9877473
609.4085943,732.5024878,996.7478957,811.4290637,888.4988581,752.2686844,626.0287608,2,13,18,-0.326422119,0,786.9500487
483.557048,605.6162919,767.6392862,750.1768792,1017.667555,681.6458677,560.5840333,2,13,19,0.246514893,0,721.4323198
494.5889922,438.453595,651.7775826,544.1132538,825.5468886,632.8826169,450.190766,2,13,20,0.622735596,0,541.0667107
285.1537385,358.6211908,449.2734942,412.030797,638.8329429,431.6124211,293.5519258,2,13,21,-0.401312256,0,407.4496836
195.2254967,230.7569248,378.2795991,323.7673613,451.744093,313.3504044,252.2805681,2,13,22,-0.771246338,0,283.094882
113.2616799,170.0129342,174.2373129,258.1109058,271.5355038,254.2178067,231.3599505,2,13,23,-0.373358154,0,235.4037697
88.08783368,122.1078716,134.1597917,214.6257401,222.6005292,175.5535259,141.9656125,2,14,0,-0.462683105,0,206.1719715
54.64802097,78.28698559,94.01259311,139.1427844,158.0766149,132.200025,142.8772315,2,14,1,-0.746893311,0,183.4570814
55.38045342,58.02115145,110.6777247,132.3966614,155.7726826,124.8828633,100.000213,2,14,2,-0.446447754,0,108.610415
61.6133391,72.01738828,134.7003013,138.7194389,110.3148818,102.1876958,108.0169506,2,14,3,-1.538183594,0,139.3109272
100.6910976,160.6895317,209.4157795,229.67757,212.069544,245.7510607,215.6583067,2,14,4,-1.160131836,0,229.4895519
205.3437931,280.1377569,317.8694813,343.8127103,569.3297837,485.8011525,463.1777971,2,14,5,-2.089453125,0,418.020576
359.1107808,480.4979329,518.6103086,646.0465857,691.2245956,638.647684,581.0392282,2,14,6,-2.191412354,0,556.6833154
656.1354686,830.0295246,767.0440307,941.4300462,652.3035521,621.2213598,546.1567031,2,14,7,-2.111090088,0,597.633126
996.9164589,1095.353742,1075.314017,1260.044734,834.0016991,713.2476728,772.9588493,2,14,8,-1.092443848,0,555.990821
1028.628016,1166.087548,1336.862341,1211.586165,971.7357129,709.5393546,834.047898,2,14,9,3.382745361,0,552.9686246
1081.495465,1185.690019,1258.114936,1210.133216,934.0808852,808.5161501,837.8261118,2,14,10,3.403497314,0,594.9464913
1088.909504,1129.81804,1243.470815,1298.990594,845.3719171,863.53301,908.6371862,2,14,11,3.075097656,0,587.5988092
1159.780438,1122.518577,1280.958132,1328.883929,864.5966103,837.8531867,1024.508755,2,14,12,4.805627441,0,607.8768274
